Knight,Archers,Goblins,Giant,P.E.K.K.A,Minions,Balloon,Witch,Barbarians,Golem,Skeletons,Valkyrie,Skeleton Army,Bomber,Musketeer,Baby Dragon,Prince,Wizard,Mini P.E.K.K.A,Spear Goblins,Giant Skeleton,Hog Rider,Minion Horde,Ice Wizard,Royal Giant,Guards,Princess,Dark Prince,Three Musketeers,Lava Hound,Ice Spirit,Fire Spirit,Miner,Sparky,Bowler,Lumberjack,Battle Ram,Inferno Dragon,Ice Golem,Mega Minion,Dart Goblin,Goblin Gang,Electro Wizard,Elite Barbarians,Hunter,Executioner,Bandit,Royal Recruits,Night Witch,Bats,Royal Ghost,Ram Rider,Zappies,Rascals,Cannon Cart,Mega Knight,Skeleton Barrel,Flying Machine,Wall Breakers,Royal Hogs,Goblin Giant,Fisherman,Magic Archer,Electro Dragon,Firecracker,Mighty Miner,Elixir Golem,Battle Healer,Skeleton King,Archer Queen,Golden Knight,Monk,Skeleton Dragons,Mother Witch,Electro Spirit,Electro Giant,Phoenix,Unknown_26000093,Cannon,Goblin Hut,Mortar,Inferno Tower,Bomb Tower,Barbarian Hut,Tesla,Elixir Collector,X-Bow,Tombstone,Furnace,Goblin Cage,Goblin Drill,Fireball,Arrows,Rage,Rocket,Goblin Barrel,Freeze,Mirror,Lightning,Zap,Poison,Graveyard,The Log,Tornado,Clone,Earthquake,Barbarian Barrel,Heal Spirit,Giant Snowball,Royal Delivery
0.0,-0.0197216160908281,0.0174509791530509,-0.0191058842472006,-0.0227328948777622,0.0212583795300689,0.0034845379795697,-0.0518647634683776,-0.0212108252528212,0.0349018574072454,0.002158465045434,-0.0629827080463671,-0.0104902120022505,-0.0190339056949841,-0.0027984943305702,0.0290859302825753,-0.0367269790526394,-0.053466831979161,0.0187811165806525,-0.0188530921585146,-0.0482815710201125,-0.0002468277593836,-0.0151721489330514,0.006027852746741,-0.0737086945068019,-0.0276425702038817,-0.0158934059707362,0.0001837520076027,0.0623091513496364,-0.0249683038040479,-0.0008722358886448,0.0269602791205952,-0.0041007447426806,0.0372021849821849,0.0270652273887885,0.021224618314619,0.0331496822553161,0.0152748089008926,-0.0782394162794415,0.0203853934695246,-0.0203156027192111,-0.0201676399605273,-0.0082584965499966,-0.0098752674356979,0.0068748547857463,0.007257806475627,0.0102239545487406,-0.0203998828689407,0.0015124701965943,-0.0167994085988864,0.0271232318393734,0.0002198286206787,0.0015145484726345,0.0132217865220227,0.0196935105638463,-0.0187825151654314,0.0136361540332275,-0.0383496173634661,-0.0132026072606315,-0.0159639381427707,0.0307889382459596,-0.0024549482764899,-0.0418508791632106,0.0390355699207116,-0.0210217015115153,-0.0521917865084524,-0.0212754803007036,0.0070577005934613,-0.0304657833485583,-0.0171978857522993,-0.0429646052828113,-0.0226528682358094,0.0241296396156043,0.0349621075438973,0.0027684516492756,-0.0041656533800055,0.0209947612013143,0.0314547009886067,0.0049201174317975,-0.0130040973892386,0.0153280252161693,-0.0046832144499942,0.0063452083771755,-0.0019744002773355,-0.0007479757458361,0.0389399085606189,0.0092335086898358,0.0286611408715079,-0.0361030015929874,-0.0048218448773179,0.0338417904822321,0.0046116354444349,-0.003526305794439,0.0332501566189263,-0.0115838203175199,-0.0087215764957128,0.0283484577257085,-0.025157243528175,0.0022532491307454,-0.0038056128468871,0.0192257456890205,0.0238105710348911,0.0001183402302841,0.0129955182153581,-0.062859192758057,0.0017555609591064,0.0239652204836227,0.0458514421590413,0.0177057360409872,0.0168661221702645
-0.0197216160908281,0.0,0.0158776639450096,0.0002029451485067,0.0274617785765315,-0.0162518398021903,0.0053064989027336,-0.0355386641072104,-0.0124218448404401,-0.0011718817757057,-0.003040645363082,-0.0197172478058471,-0.0225551781563909,-0.0302856952217374,-0.0240496551151155,-0.0257594090476563,0.0236692077828465,-0.0505726568969825,0.0125351258271972,-0.0405532747927646,0.0130391721846416,-0.0022755575238815,-0.0085561058391176,-0.0159092706716742,-0.0098937019851503,-0.0286628895072514,-0.0102193515384592,-0.0013800254267948,-0.0020264983879555,-0.0447977646572776,-0.0079648676649576,0.0005151354524266,0.000762607756328,0.0319498619478949,0.0164797002027022,0.0229983974497814,0.068068236235366,0.0032837646786813,-0.0119852903329206,-0.0323470225144117,-0.0371523638357245,0.0014765192191342,0.0004089442752371,-0.0070976533164113,-0.0524544591980504,-0.032915208272701,0.0489823440868433,0.0058728819058344,0.0024476619408346,-0.015882637623048,0.0636132876835235,0.0053285053061408,0.0226745428985849,-0.0088029028173635,0.0331615894750227,0.0255687312253758,0.0020549332456346,-0.0040281240434938,0.0151059921840697,0.0452657745785639,0.0316082565714106,0.0247972447207562,-0.0659150292559008,-0.0092170084135407,-0.0455235482710168,-0.012282612495126,-0.0297533039936449,-0.0276146388448969,-0.008721306747642,-0.012366269389979,-0.0296225796951574,-0.0086720948020684,-0.027654919419346,-0.0023441651479798,-0.0138601006402531,0.0081319443644545,0.0001112413929964,0.0171201802723179,0.0019280832559085,-0.0585008866388148,-0.0250593233024093,-0.02458670571534,0.0165667894461268,0.0006398043971236,-0.0156883234795839,0.0038677091232274,-0.0158107109596434,-0.0021995097526289,-0.0222164722999272,0.0196638939201249,0.0045165252414944,0.0018949652893009,0.0076157173003683,0.0213206346372469,-0.0300798408453753,0.0028321392678131,0.0089165228678101,-0.0178045611103019,0.0058516847181808,0.0141648717389676,0.0081122827538431,0.0152623275309554,0.0023099168904827,-0.0117378115897398,-0.0053298679687903,0.02044014821779,0.0231260249904903,0.0192373849477968,0.0267692849174561,0.0213753530578996
0.0174509791530509,0.0158776639450096,0.0,-0.0112012707464514,0.001033610864772,0.0014752587545711,0.007091816896711,-0.0379147055011439,0.0287635447873088,-0.0209787937061013,-0.0731624406781843,0.0050328567406895,-0.0717920319902942,-0.0237251226988807,0.0092895758032841,-0.0257399101839661,0.0136421905052684,-0.0404359028936304,0.0285404493927707,-0.0233422307422718,0.0387238821995545,0.0216194557148383,0.0035860420798951,-0.0391834350183499,0.0401577429806406,-0.0549378744744133,0.0215367077521699,0.0096038273485844,0.0123440491801707,0.0341987570326627,0.018225846046319,0.0279208953758856,0.0036405806639571,-0.0034873544623867,0.0217425045067872,0.0230496922056218,0.0139611045529861,0.0227061919206058,-0.0093502025003032,0.0018256415953487,0.0290940440938567,0.0435083464985419,0.0202702483677258,0.0150294324615521,0.0224484045184584,0.0007890875632831,0.0217719455814587,0.0327775556089046,-0.0047227359942693,0.0041220668745436,0.0301311359053031,0.0132699761698443,0.0195193691233476,0.0323967780304549,0.0386797660050556,0.0307299330591613,0.0372910023083712,0.0212677622584247,0.0323209885833503,0.0126312956988402,0.025978203795072,0.0327602567158141,-0.0409804337675191,-0.0291826866991277,0.020052958199382,0.0036129435231422,-0.0267039104394011,-0.0516266559494516,-0.0140620084019984,-0.0324637575167384,-0.0203394342425871,0.0064947168407862,0.0259982736955286,0.0128836893384008,0.0231607365510514,-0.0053266701484154,0.0217493088382497,0.0465161373110631,0.0086938904579737,-0.0512579879589832,0.0152753935909628,0.0241098031816465,0.0184173895742567,0.0648443197104629,0.0161025582365625,0.0277280912421568,0.0372641568843562,0.0020253098808088,-0.0149678391750747,0.025893031865568,0.0139988604548021,0.0289994790265815,0.0325174115396778,0.0353616255085221,-0.0080237310533726,0.0170215231082518,0.0139408660312584,-0.0321581804315944,0.0241476690385372,0.0072483126345747,0.0170974824334186,0.0134008060772785,0.0237077078229844,-0.0166118049447742,-0.0172456899234733,0.013035240418626,0.0205843754832815,-0.0158593063914136,0.0178243352840548,0.0017716266084245
-0.0191058842472006,0.0002029451485067,-0.0112012707464514,0.0,-0.0917071633985376,0.0061367464336851,0.0118816612235199,0.0120793447687149,0.0259846874248345,-0.0316352582419152,0.0114845853384589,-0.0137176808902744,0.0340767681994917,-0.0165243225661775,0.0070019131666632,-0.0746209495713349,-0.0037599709490952,0.0033088052482717,0.0192120131576676,-0.0251095474068057,-0.0538905052595491,-0.0314808944915992,0.0413524946433089,0.0046268823025145,-0.1061661577417196,0.0341089813599677,-0.0009032056428432,0.0096152028671182,0.0028802231905645,0.0,-0.0103014568425447,0.0092547476936439,0.0124713352811605,0.0233890493661447,0.0362047460768482,-0.0086363665925017,-0.0128059077175523,-0.0048714944991931,-0.1730642675256738,0.006324123375365,-0.055774160705688,0.0033060197045753,0.0051938796868384,-0.0345395641821573,-0.0245751201777068,-0.0032620880006835,-0.0334269899007171,-0.0432128816114807,0.0270091303684426,0.0278685421734199,-0.0630630385830152,-0.0763262073335504,0.010283620538816,-0.0519822821156102,-0.0348260551634078,-0.0225611673370265,-0.0827944460978837,-0.003649169086602,-0.050247577320653,-0.1232412692028224,0.0,0.0204520124064235,-0.0689166728818363,0.0003256854758694,-0.0064534983069042,-0.0843072093985059,-0.1713459698701764,-0.1033954747033179,-0.0356300329578575,-0.0144970842237431,-0.0073820627227951,-0.0201601729296181,-0.0327968105153935,-0.0571046181697995,-0.0179933485392982,-0.1443824360682695,0.0255198175151682,0.0342171036500794,-0.0626477707490464,-0.0543575572209243,-0.0157871755238862,-0.0306478469142759,-0.01826640813623,-0.0708762719207317,-0.0841094016145784,0.0041194579825069,-0.196618332072439,0.0014241418715168,-0.0562755852791763,-0.0666090569795061,-0.1313467275388576,-0.0092610221225866,0.0180459141862632,-0.0052146213400168,-0.0463981239988902,-0.0456629978465695,-0.0024357700254961,-0.0133563242529208,0.0109939575575186,0.0129577633361425,-0.0031676292758382,0.0225608844740994,-0.0059715984032587,-0.0111677223656964,-0.1719066812674231,-0.038609087731083,-0.0195954161477613,-0.004193848431426,0.0409934264972329,-0.0297411127126817
-0.0227328948777622,0.0274617785765315,0.001033610864772,-0.0917071633985376,0.0,-0.0229083011287096,-0.0254555284712351,-0.0728152977681945,-0.0173449759728918,-0.114987312693224,-0.0427558225030195,-0.0366082502175594,-0.059221791590109,-0.0654427082906808,-0.0174658686026127,-0.0258381685001396,-0.062615510700144,-0.0337334337670262,-0.047163165136746,-0.0475873993581327,-0.0554988547221819,-0.0135982621616607,-0.055113621086605,-0.0433254850579139,-0.058204862439824,-0.0205403450325703,-0.0865055674504691,0.0026779591315276,-0.0737475546404686,-0.1472449092529005,-0.0593326394867668,-0.0918655352813545,-0.0438551796064497,-0.0731049188388896,-0.0176269076300278,-0.0186083976510788,0.0260306312874817,-0.0650092953533234,-0.0519131518236595,-0.0292178076262398,-0.0583849590646262,-0.0327054994015275,0.0157848686712367,-0.0377170029636378,0.0006923071951664,0.0041748774939422,0.0223447079975495,-0.0492314257649076,-0.0511195104411983,-0.0371325641762218,0.0310794163210357,0.0198816859522611,-0.0217153887478337,-0.0513807993856573,-0.0076053639733691,-0.0338261994508098,-0.0278766778340762,-0.0033435987117474,-0.1015190783690422,-0.0505314712956837,-0.0407275300077319,-0.0057523474025052,-0.0043594298533495,-0.0210511143613931,0.0049040162433743,-0.0711770179264957,-0.0672532995884471,-0.0285340673183456,-0.0410166419717872,-0.0036051443182558,-0.0089068543128668,-0.0158740329861183,-0.0730384943252614,-0.0170690296466505,-0.03887043212511,-0.0508768112856611,-0.0003335841093344,0.0126430388411322,-0.0703475497829954,-0.0352101947694835,0.0041421108152939,-0.0713843761711124,-0.066792027254753,-0.0629291934252752,-0.0672992977123101,-0.0593120453697294,-0.1327377913329922,-0.0431734117241945,-0.0211920399846584,-0.0488418896092451,-0.0144787001218104,0.0023100252346512,-0.0246740975626156,-0.0526248486174611,-0.0475308714254766,-0.0817784545843204,-0.0257398628603859,-0.0252031188524372,-0.006762298499559,0.0071774909032549,0.026468225810217,-0.0115682831163261,-0.0344843902136348,-0.0024493994980658,-0.1712300278231701,-0.0077600144418852,0.0173879946941513,-0.0452934780419218,-0.0189388494859895,-0.035156134389094
0.0212583795300689,-0.0162518398021903,0.0014752587545711,0.0061367464336851,-0.0229083011287096,0.0,-0.0136164719890296,-0.0117435377310173,0.0263540531993743,-0.0459753187862538,-0.0041746575373518,-0.0306663929089538,-0.0154636683900063,-0.0185507993585501,-0.0099315390053238,-0.0727976820480386,0.0036465361738541,-0.0333609821513431,0.0224074728326933,-0.0337190216790145,-0.0193851102439674,-0.0100590182739407,0.0201530510317927,-0.0020173559916459,-0.0146355700069589,0.0009550183631218,-0.0414390108426908,0.021582327212938,-0.0056127203164868,-0.0109915613857916,-0.0355278672464609,-0.0367309047113152,-0.0133683868872923,0.0429052321549843,0.0040844208761063,-0.0260296146178514,-0.0161840764498055,-0.0208479904009812,-0.0274254218160417,-0.0220117086126131,-0.0408944251987997,-0.0052027867987141,-0.0030425323473423,-0.0241282503150066,-0.0844395638170726,-0.03222137156199,-0.0025197776095343,-0.0038375427837822,-0.0144646783356874,-0.0254300146089785,-0.0170138636395043,-0.0363943376247879,-0.0136166143085803,-0.0444199462745442,-0.0060684436166872,0.005814169614758,0.0011788184503039,-0.0338922330251517,0.0020400866584067,-0.0406425903302749,0.037893372628991,-0.021028215288693,-0.0555102824668573,-0.0408937123632809,0.0013215161960617,-0.0210028616168955,-0.0656758674640764,-0.0972694785295366,-0.0315991437183572,-0.0368453820882028,-0.0350724665817384,0.0068204899226799,-0.019232888932289,0.0352975368200065,-0.0344954445414923,-0.0288548832175248,-0.0113663792806456,0.0182602772826877,-0.0251377664288675,-0.0313355485974247,-0.0235440725083193,-0.0216898135978246,-0.0272946290555985,-0.0321979567826968,-0.0571405894625264,0.0349059742334568,-0.1826695502042178,-0.0459547375572458,-0.0202862164332822,-0.0072433191457957,-0.0110318530328251,0.0084672216074495,-0.0004180824630558,0.0390961543317733,-0.0157958597321511,-0.047127097345834,-0.0150987316955541,-0.0251277518002462,-0.0048466227413612,-0.0015438976111654,-0.0132059458730497,0.0166616671390636,-0.0276066281755936,0.0005319308903836,-0.0573584733763122,-0.021173970673902,0.0001620698230742,0.0036601065495341,0.0121737817509794,-0.0372504693185751
0.0034845379795697,0.0053064989027336,0.007091816896711,0.0118816612235199,-0.0254555284712351,-0.0136164719890296,0.0,-0.0285559940171378,0.017830675623343,-0.059258438700561,0.0143133454591271,-0.0217643459288939,-0.0195351773127799,-0.0034530046970637,0.0127141192618047,0.0112132806607204,-0.0486858096907726,-0.036558246130156,-0.0388850563034374,-0.0202459346774561,-0.0267984303804133,-0.0789105628863669,-0.0414114834043179,-0.0061259264528197,-0.117302190539831,0.0021007959733737,-0.0946454953730905,-0.0459119652560534,-0.1092808146688863,0.0159641747358806,-0.0043650604402354,-0.0419009920966003,0.0159356882447114,-0.0961846673552324,0.0433690524704506,0.0152945451609025,-0.0925097725026082,0.0254457527028152,0.0209915959829258,0.0110175334113153,-0.0544768854827855,-0.0259759936491026,-0.0339644505701755,-0.070674619922165,-0.0193799128692677,-0.0181171355388339,-0.0555325394723895,0.0194806290754472,-0.0205306446135167,-0.0102937724926497,-0.0422312564209347,-0.0905149393972274,0.0027974645594638,-0.0339985644690388,-0.053331149817461,-0.0224927526019765,-0.0342069031434824,-0.0100049903631955,-0.0965605113758978,-0.1614469216611359,-0.1008751965207355,0.0369741830401186,-0.080701816732126,0.0423037419207854,-0.0179323524654598,-0.0183832329969236,-0.1087842762687597,-0.0731775788580468,-0.061440136433621,0.0038511691721014,-0.0557228876343889,-0.0320102693275879,0.0180113749501736,-0.045746674381517,0.0243117658751166,-0.0268975871302831,0.0074642613731127,0.0057280783609098,-0.0116452461695581,-0.1066639112188272,-0.016098156471715,-0.016946798740951,0.0154466996253503,-0.0380771160784498,-0.0315388605961464,-0.0413666039833295,-0.3063830625307682,0.0125533626211632,-0.0420711305290706,-0.0048628212541868,-0.0668484194488556,-0.0007210085621297,-0.0006320474853986,-0.0601168903689596,-0.0712091561393895,-0.1105111751970304,0.032465020790508,-0.0438309228655426,-0.0160366951679143,-0.0005830523726653,-0.0226981391505712,-0.1024047901454647,-0.0455210177471475,0.0340689460014724,-0.1197387952000651,-0.069138086817544,0.0349688241350609,0.0224408258172128,0.0235518313394501,-0.0093681409218323
-0.0518647634683776,-0.0355386641072104,-0.0379147055011439,0.0120793447687149,-0.0728152977681945,-0.0117435377310173,-0.0285559940171378,0.0,-0.0254422158824484,-0.0471377924939689,-0.0434659161465911,-0.0433921079252188,-0.0298589335785659,-0.0375305244384233,-0.0276747902057445,-0.100468457185752,-0.0434951744843891,-0.0608737064608177,-0.0233153088918041,-0.0388221309273094,-0.0405127492111456,-0.0373422541914055,-0.0198757245365466,-0.0764708950980245,-0.0235336141639096,-0.0489718934223219,-0.1129420694133208,-0.0411764683152661,-0.0827820678293725,-0.0342493990014705,-0.1153784238158758,-0.0390000201325894,-0.0245889883558843,-0.0491997635608332,-0.0319770293182951,-0.0200263406410798,-0.0424101214441451,-0.0349838703153643,-0.0619762364592237,-0.0237031417521215,-0.0736183358359073,-0.0183914243900122,-0.043329596692106,-0.0393459600241258,-0.0656816574187514,-0.1059443229855966,-0.0319972412051018,-0.0526289783023694,0.000182133957233,-0.0248554285305513,-0.0364288483890717,-0.0747253849286436,-0.0423530674823625,-0.0725465625874736,-0.0139063616620702,-0.0335903856931683,-0.0265461167130465,-0.0313295776946382,-0.0559997982146406,-0.1017297806333869,-0.0202608992925619,-0.0221194820005151,-0.1096864738063763,-0.0293804753663143,-0.0397503441591846,-0.0335769576578019,-0.060657282200045,-0.0244106476960166,-0.0522849278578319,-0.0407794322411152,-0.0752262636292576,0.0087490006408515,-0.1061036981096582,-0.07729923547632,-0.0825886424856542,-0.0302936587469586,0.0047090545369707,-0.0663014994216736,-0.077123821627129,-0.0208525441553859,-0.0527661185259079,-0.0486623617779135,-0.0742286502073465,0.0119843813884006,-0.0811549507644015,-0.0241166367312911,-0.1325549138175406,-0.0516475966342278,-0.0346310711663753,-0.0135445588106129,-0.0139686105630353,-0.0473569375442001,-0.0240884438159785,-0.0365047512551374,-0.0403022220272641,-0.0800977872033732,-0.0372682449116144,-0.0323010767910155,-0.0070974285323794,-0.0120860207740258,-0.0396459360714136,0.0081599521981833,-0.0801188896319818,-0.022628882496048,-0.0561320262817303,-0.0054235635152301,-0.0228125128375365,-0.036333533726669,-0.0076659297967242,-0.0644066841473569
-0.0212108252528212,-0.0124218448404401,0.0287635447873088,0.0259846874248345,-0.0173449759728918,0.0263540531993743,0.017830675623343,-0.0254422158824484,0.0,0.0426168064499783,0.0171013524470314,-0.0223284958662819,-0.0266466004583007,0.0202340892128615,0.0073280435067706,-0.0076376122443544,-0.0227717071279364,-0.0206041281932261,0.0065340866642649,0.0040267360657435,-0.0164770922939902,-0.0015333898098937,0.0014907234093811,0.0110668065986564,-0.0178951898229563,-0.000443974105448,0.0329101621072305,0.014138965296031,0.0014465700944166,0.0125283990115016,0.0469787418949236,0.012829209352219,0.0127908288516196,0.0404319433644621,0.0348828423882433,0.0377038437075381,0.0641624174245298,0.0155571579944104,0.0144703275519507,0.0185031605435757,0.0156216821036628,0.0262345889927656,0.0276448128832894,-0.0286481251265936,0.0058713949068729,-0.0011900356686707,0.0619604940249971,-0.0503106013313698,0.0305842775551048,0.0059730626182666,0.0642933385672759,-0.0182029833105905,0.0061264725538648,0.0473851031345697,0.0010434504509251,-0.0211720424847425,-0.0229353165711343,0.0132378546954051,0.0417781353299827,-0.037243758587717,0.0428538584369427,-0.001431288635848,0.0765188517181676,0.0341728898172419,-0.0313447368007109,-0.0076811869953193,0.0309528513086823,0.0304696171411309,0.0280631128453878,0.0307613580266399,-0.001045011239798,0.032112420484154,0.0117662054227513,0.0153853352654713,3.3413649971669734e-05,-0.0115322969074641,0.0217779587972029,0.047539363355841,0.0107397123218329,-0.0145623469537649,0.0011075882597368,-0.0191922159254165,-0.0102717057961618,-0.0180819306365218,-0.0091191588246287,0.0294685717129912,-0.0061918665933066,0.013906872542963,-0.0121682939583462,-0.0016263475188226,-0.0310336809410677,0.0185320733649183,0.0207042695924237,0.0256420767188271,-0.0271081176701328,0.0309399042040079,0.0119061301869477,-0.0151706768736011,0.0002604881731059,0.0203962144372332,0.0146360114014628,0.0333667448745832,0.023521645902141,0.0352839801113399,-0.0074124936373891,0.0104920709895202,0.0333265033589268,0.0619024878966395,0.0333304027013828,-0.0125840505133458
0.0349018574072454,-0.0011718817757057,-0.0209787937061013,-0.0316352582419152,-0.114987312693224,-0.0459753187862538,-0.059258438700561,-0.0471377924939689,0.0426168064499783,0.0,-0.0115615195736364,-0.0219948694843274,-0.0143944643745918,0.0215554364371076,-0.0245187551261388,-0.0073897040337129,-0.0169164819362773,-0.0571296436682082,-0.0028859747344359,-0.1069478326317616,-0.0107074827809428,-0.0892852429405406,-0.0344926755077822,-0.052120452313556,-0.1525386967969406,0.0045377884293904,-0.1048508881686875,0.0051380051684799,-0.0812668414372393,-0.3802562975851384,-0.0681962316777827,-0.1375438680870483,-0.0054724729870482,-0.0700467545621834,-0.0950896597077557,0.0297746909020514,-0.0780137744806684,-0.0360320248105685,-0.1202745233661121,-0.0140829760989253,-0.0764527525584216,-0.0303853859463311,-0.0316208747834526,0.0112981073681339,-0.0303421734273896,-0.0614141031047364,-0.0505380825365626,-0.1096196298516458,0.0010628356814933,-0.0478385038090591,-0.0523446322149033,-0.1443926211150332,-0.0327908864754266,-0.1198028804991431,-0.0388119102826829,-0.0324367029968971,-0.0575112742040682,-0.0249643867678068,-0.1477320421970077,-0.3073886075685661,-0.1306543734616373,-0.0008196749865654,-0.0624635234247302,0.034732170662341,-0.0094869742365731,-0.114351298072017,-0.2904121104941697,0.0120327334311851,-0.0176312241603918,0.0228743000219457,-0.0641798764926836,-0.0108801533060077,0.029329762553931,-0.0713037808519552,-0.0562453436027682,-0.2236896054456509,0.0054641311223982,0.0247458685168381,-0.0234230496469348,-0.0853083463857499,-0.0673175595989409,-0.0670814090940124,-0.0299464303788896,-0.0081200255034931,-0.0494816329519251,0.0218594193965454,-0.203816032335612,-0.0199719102423444,-0.0442698688892709,-0.0254334355569789,-0.0905000197038376,-0.0288233068837731,-0.0017667078244077,-0.0715208159615876,-0.0318298805182752,-0.1477049374499892,-0.1041832168425398,-0.0225877422139059,-0.001111547559374,-0.0128370499588931,-0.0243823061287285,-0.076951741687747,-0.0423062324075614,0.0315114944562554,-0.0166166511077882,-0.0336563642343881,0.026827401613412,-0.048778573114545,-0.0271078419130019,-0.0511077086672059
